StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,quiz_peerincent_time_First Click,quiz_peerincent_time_Last Click,quiz_peerincent_time_Page Submit,quiz_peerincent_time_Click Count,quiz_peerincent,quiz_flat_time_First Click,quiz_flat_time_Last Click,quiz_flat_time_Page Submit,quiz_flat_time_Click Count,quiz_flat,quiz_accincent_time_First Click,quiz_accincent_time_Last Click,quiz_accincent_time_Page Submit,quiz_accincent_time_Click Count,quiz_accincent,1_task_time_First Click,1_task_time_Last Click,1_task_time_Page Submit,1_task_time_Click Count,1_task,1_zero_count_time_First Click,1_zero_count_time_Last Click,1_zero_count_time_Page Submit,1_zero_count_time_Click Count,1_zero_count,1_false_time_First Click,1_false_time_Last Click,1_false_time_Page Submit,1_false_time_Click Count,1_pred_time_First Click,1_pred_time_Last Click,1_pred_time_Page Submit,1_pred_time_Click Count,1_pred,2_task_time_First Click,2_task_time_Last Click,2_task_time_Page Submit,2_task_time_Click Count,2_task,2_zero_count_time_First Click,2_zero_count_time_Last Click,2_zero_count_time_Page Submit,2_zero_count_time_Click Count,2_zero_count,2_false_time_First Click,2_false_time_Last Click,2_false_time_Page Submit,2_false_time_Click Count,2_pred_time_First Click,2_pred_time_Last Click,2_pred_time_Page Submit,2_pred_time_Click Count,2_pred,3_task_time_First Click,3_task_time_Last Click,3_task_time_Page Submit,3_task_time_Click Count,3_task,3_zero_count_time_First Click,3_zero_count_time_Last Click,3_zero_count_time_Page Submit,3_zero_count_time_Click Count,3_zero_count,3_false_time_First Click,3_false_time_Last Click,3_false_time_Page Submit,3_false_time_Click Count,3_pred_time_First Click,3_pred_time_Last Click,3_pred_time_Page Submit,3_pred_time_Click Count,3_pred,4_task_time_First Click,4_task_time_Last Click,4_task_time_Page Submit,4_task_time_Click Count,4_task,4_zero_count_time_First Click,4_zero_count_time_Last Click,4_zero_count_time_Page Submit,4_zero_count_time_Click Count,4_zero_count,4_false_time_First Click,4_false_time_Last Click,4_false_time_Page Submit,4_false_time_Click Count,4_pred_time_First Click,4_pred_time_Last Click,4_pred_time_Page Submit,4_pred_time_Click Count,4_pred,5_task_time_First Click,5_task_time_Last Click,5_task_time_Page Submit,5_task_time_Click Count,5_task,5_zero_count_time_First Click,5_zero_count_time_Last Click,5_zero_count_time_Page Submit,5_zero_count_time_Click Count,5_zero_count,5_false_time_First Click,5_false_time_Last Click,5_false_time_Page Submit,5_false_time_Click Count,5_pred_time_First Click,5_pred_time_Last Click,5_pred_time_Page Submit,5_pred_time_Click Count,5_pred,6_task_time_First Click,6_task_time_Last Click,6_task_time_Page Submit,6_task_time_Click Count,6_task,6_zero_count_time_First Click,6_zero_count_time_Last Click,6_zero_count_time_Page Submit,6_zero_count_time_Click Count,6_zero_count,6_false_time_First Click,6_false_time_Last Click,6_false_time_Page Submit,6_false_time_Click Count,6_pred_time_First Click,6_pred_time_Last Click,6_pred_time_Page Submit,6_pred_time_Click Count,6_pred,7_task_time_First Click,7_task_time_Last Click,7_task_time_Page Submit,7_task_time_Click Count,7_task,7_zero_count_time_First Click,7_zero_count_time_Last Click,7_zero_count_time_Page Submit,7_zero_count_time_Click Count,7_zero_count,7_false_time_First Click,7_false_time_Last Click,7_false_time_Page Submit,7_false_time_Click Count,7_pred_time_First Click,7_pred_time_Last Click,7_pred_time_Page Submit,7_pred_time_Click Count,7_pred,8_task_time_First Click,8_task_time_Last Click,8_task_time_Page Submit,8_task_time_Click Count,8_task,8_zero_count_time_First Click,8_zero_count_time_Last Click,8_zero_count_time_Page Submit,8_zero_count_time_Click Count,8_zero_count,8_false_time_First Click,8_false_time_Last Click,8_false_time_Page Submit,8_false_time_Click Count,8_pred_time_First Click,8_pred_time_Last Click,8_pred_time_Page Submit,8_pred_time_Click Count,8_pred,9_task_time_First Click,9_task_time_Last Click,9_task_time_Page Submit,9_task_time_Click Count,9_task,9_zero_count_time_First Click,9_zero_count_time_Last Click,9_zero_count_time_Page Submit,9_zero_count_time_Click Count,9_zero_count,9_false_time_First Click,9_false_time_Last Click,9_false_time_Page Submit,9_false_time_Click Count,9_pred_time_First Click,9_pred_time_Last Click,9_pred_time_Page Submit,9_pred_time_Click Count,9_pred,10_task_time_First Click,10_task_time_Last Click,10_task_time_Page Submit,10_task_time_Click Count,10_task,10_zero_count_time_First Click,10_zero_count_time_Last Click,10_zero_count_time_Page Submit,10_zero_count_time_Click Count,10_zero_count,10_false_time_First Click,10_false_time_Last Click,10_false_time_Page Submit,10_false_time_Click Count,10_pred_time_First Click,10_pred_time_Last Click,10_pred_time_Page Submit,10_pred_time_Click Count,10_pred,QF.1,QF.2,QF.3,QF.3.2,QF.3.3,QF.4,QF.5,QF.6,RandNumbers,States,Responses,ProbNums,Permutation,TreatBlock,1_draw,2_draw,3_draw,4_draw,5_draw,6_draw,7_draw,8_draw,9_draw,10_draw,PROLIFIC_PID,exp_cond,instr_link
2020-05-13 17:25:40,2020-05-13 17:31:57,0,24.60.246.250,100,376,1,2020-05-13 17:31:57,R_yxB4BebmyuUhulH,,,,,42.3762969971,-70.9800033569,anonymous,EN,6.175,6.175,8.001,1,3,,,,,,,,,,,1.341,1.968,2.541,2,1,0.407,0.407,5.544,1,9,,,,,1.358,1.358,2.041,1,4,1.354,2.135,2.685,2,1,0.668,0.668,9.872,1,15,,,,,1.236,1.805,2.351,2,4,14.784,14.784,16.838,1,1,7.279,9.471,9.835,3,8,,,,,9.165,9.165,10.111,1,1,5.047,7.142,7.891,2,1,5.445,5.445,7.02,1,11,,,,,2.752,2.752,3.522,1,1,4.865,5.418,6.07,3,1,4.82,4.82,6.859,1,10,,,,,4.701,4.701,5.595,1,4,1.966,3.733,4.291,3,1,6.34,6.34,8.13,1,14,,,,,3.322,3.322,4.006,1,1,1.814,2.424,3.501,2,1,0.819,0.819,7.32,1,13,,,,,1.286,1.286,1.951,1,1,1.126,2.018,3.163,3,1,0.546,0.546,6.525,1,12,,,,,1.239,1.239,1.914,1,1,5.965,6.822,7.488,2,1,4.066,11.45,14.192,3,10,,,,,2.01,2.01,2.88,1,1,1.994,2.74,3.605,2,1,0.945,0.945,10.474,1,16,,,,,3.467,3.467,4.316,1,1,2,1,6,3,4,2,3,,,,,,,,2,2,1,1,2,1,1,1,1,1,5ba85df9c38467000173d11a,peerincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3aE86OsIhvvy8iF
2020-05-13 17:26:52,2020-05-13 17:33:49,0,98.230.11.253,100,417,1,2020-05-13 17:33:50,R_2QEeJYYmSTFb53p,,,,,30.4477996826,-84.3210983276,anonymous,EN,,,,,,6.412,6.412,7.84,1,1,,,,,,1.758,1.758,4.647,1,1,5.141,5.141,6.74,1,9,,,,,1.526,1.526,2.575,1,4,6.983,6.983,10.222,1,1,6.597,16.661,19.486,2,15,,,,,1.292,1.292,2.366,1,4,1.012,1.012,3.017,1,2,,,,,,,,,,0.64,0.64,1.993,1,4,3.223,3.223,5.739,1,1,6.567,6.567,8.021,1,11,,,,,0.925,0.925,2.178,1,1,2.661,2.661,3.601,1,1,6.389,6.389,8.05,1,10,,,,,0.793,0.793,2.147,1,4,2.016,2.016,3.083,1,1,7.632,7.632,9.545,1,14,,,,,0.762,0.762,1.965,1,1,3.836,4.389,6.115,2,1,5.982,7.843,9.381,2,13,,,,,2.021,2.021,3.006,1,4,2.61,2.61,3.826,1,2,,,,,,,,,,1.199,1.199,2.587,1,1,1.566,1.566,2.552,1,2,,,,,,,,,,1.695,1.695,2.73,1,4,1.31,1.31,2.35,1,2,,,,,,,,,,0.688,0.688,1.787,1,1,2,2,6,3,4,2,1,:),,,,,,,2,2,2,1,2,1,2,1,1,2,5ea7c40f80fdc01ad1d14ddf,flat,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_cMw8OQTkSAPGt2l
2020-05-13 17:28:26,2020-05-13 17:37:44,0,74.132.7.0,100,557,1,2020-05-13 17:37:44,R_1rdEwqiqIgs1XaP,,,,,38.2577056885,-85.7098007202,anonymous,EN,1.404,5.646,7.161,2,3,,,,,,,,,,,0.625,0.625,4.086,1,1,3.339,3.655,4.593,2,9,,,,,0.568,0.568,1.094,1,4,2.406,5.995,6.617,2,1,5.834,5.834,7.18,1,15,,,,,0.34,0.34,1.676,1,1,1.114,1.114,2.945,1,1,3.605,3.605,4.753,1,8,,,,,0.339,0.339,1.147,1,1,1.01,2.052,2.319,2,1,4.996,6.185,6.458,4,11,,,,,0.427,0.427,0.949,1,4,1.14,1.14,2.564,1,1,3.913,5.606,7.279,2,10,,,,,0.632,0.632,1.526,1,1,1.033,1.713,3.623,3,1,4.747,4.747,6.116,1,14,,,,,0.604,0.604,1.344,1,1,5.755,8.221,9.786,2,1,7.252,9.11,10.348,3,13,,,,,1.055,18.716,20.108,2,4,1.857,1.857,2.539,1,1,4.449,5.671,6.068,2,12,,,,,0.632,0.632,1.648,1,1,1.303,2.446,2.753,2,1,4.437,5.297,6.41,2,10,,,,,0.324,0.324,1.053,1,1,3.15,3.15,4.528,1,1,10.423,10.423,11.971,1,16,,,,,2.195,2.195,3.144,1,4,4,2,9,4,3,3,3,,,,,,,,2,1,1,2,1,1,2,1,1,2,5d9e9a41890596001b6e68e6,peerincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3aE86OsIhvvy8iF
2020-05-13 17:28:50,2020-05-13 17:34:07,0,71.220.215.176,100,317,1,2020-05-13 17:34:08,R_2OO7XzJeCoJN1Gi,,,,,30.5218048096,-84.2626037598,anonymous,EN,,,,,,16.2,16.2,16.945,1,3,,,,,,1.534,1.534,2.241,1,1,3.972,3.972,5.784,1,9,,,,,1.13,1.13,2.001,1,4,11.061,11.866,12.267,2,1,6.687,6.687,10.105,1,15,,,,,1.437,2.993,3.817,2,1,3.782,3.782,5.237,1,1,5.353,5.353,6.78,1,8,,,,,1.595,1.595,2.325,1,4,1.377,1.377,2.805,1,1,4.517,4.517,5.892,1,11,,,,,1.457,1.457,2.153,1,4,1.432,1.432,2.556,1,1,6.163,9.313,9.678,2,10,,,,,1.608,1.608,2.647,1,1,1.332,1.332,2.109,1,1,6.399,6.399,8.281,1,14,,,,,1.513,1.513,2.278,1,1,1.311,1.311,7.415,1,1,7.919,20.754,23.34,2,13,,,,,1.258,1.258,2.307,1,1,5.709,5.709,6.868,1,1,2.84,18.641,21.075,2,12,,,,,2.979,2.979,3.87,1,1,1.646,1.646,2.427,1,1,5.433,5.433,9.027,1,10,,,,,1.941,1.941,2.847,1,1,2.637,2.637,3.382,1,1,8.352,8.352,10.176,1,16,,,,,1.572,1.572,2.336,1,1,2,1,5,2,3,2,1,none,,,,,,,2,2,2,1,2,2,2,1,1,2,5e7913d548988f0c5bd98567,flat,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_cMw8OQTkSAPGt2l
2020-05-13 17:30:50,2020-05-13 17:37:25,0,172.58.99.52,100,395,1,2020-05-13 17:37:26,R_1nZ3VNkyXZDjlao,,,,,29.8834075928,-95.4552993774,anonymous,EN,,,,,,,,,,,7.461,7.461,9.389,1,2,1.111,1.111,1.85,1,1,2.559,2.559,5.441,1,9,,,,,1.276,1.276,2.059,1,4,3.178,3.178,3.731,1,1,6.197,6.197,8.355,1,15,,,,,1.739,1.739,2.561,1,4,6.652,8.092,9.072,2,1,3.916,3.916,7.895,1,8,,,,,6.086,6.086,7.2,1,4,1.996,1.996,3.026,1,1,5.169,5.169,8.697,1,11,,,,,1.952,1.952,4.797,1,4,3.51,3.51,4.028,1,1,4.492,4.492,6.511,1,10,,,,,0.5,0.5,1.138,1,4,1.2,1.2,1.715,1,1,4.802,4.802,7.348,1,14,,,,,6.153,6.153,7.998,1,1,2.736,2.736,3.469,1,1,6.719,6.719,9.608,1,13,,,,,13.904,13.904,15.403,1,4,8.571,8.571,9.156,1,1,5.416,5.416,7.404,1,12,,,,,1.835,1.835,2.671,1,1,1.203,1.203,2.262,1,1,4.931,4.931,8.257,1,10,,,,,0.999,0.999,2.103,1,1,2.349,2.349,3.43,1,1,8.608,8.608,11.495,1,16,,,,,3.173,3.173,4.097,1,4,2,2,8,2,4,3,2,,,,,,,,2,2,2,2,2,1,2,1,1,2,5e98752d6bebcf0852590d7b,accincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_9H1vHCYST5EXW97
2020-05-13 17:30:56,2020-05-13 17:36:24,0,74.106.228.219,100,327,1,2020-05-13 17:36:24,R_2zOnEhjhm3a9Kzy,,,,,39.5124969482,-76.1806030273,anonymous,EN,5.666,5.666,7.185,1,3,,,,,,,,,,,1.869,2.139,4.26,2,1,1.187,1.187,4.85,1,9,,,,,0.506,0.506,1.347,1,1,12.881,15.757,16.372,2,1,1.013,1.013,7.344,1,15,,,,,0.644,0.644,1.564,1,1,1.173,1.173,2.128,1,1,1.12,1.12,3.762,1,8,,,,,0.47,0.47,1.191,1,4,0.738,2.061,2.351,3,1,0.864,0.864,5.27,1,11,,,,,0.778,0.778,1.45,1,4,1.335,1.335,2.638,1,1,0.871,0.871,6.323,1,10,,,,,0.321,0.321,1.05,1,4,1.468,1.468,2.168,1,1,1.174,1.174,7.111,1,14,,,,,0.56,0.56,1.507,1,1,1.112,1.112,1.827,1,1,0.975,0.975,6.286,1,13,,,,,0.46,0.46,2.261,1,1,1.333,1.333,2.164,1,1,1.755,1.755,5.931,1,12,,,,,0.487,0.487,1.579,1,1,3.376,5.673,7.93,2,1,6.658,6.658,8.503,1,10,,,,,2.677,2.677,6.858,1,1,0.996,0.996,1.766,1,1,0.839,1.357,7.641,2,16,,,,,0.455,0.455,1.288,1,1,2,2,8,3,3,1,3,,,,,,,,1,1,2,2,2,1,1,1,1,1,5e3b0059e8f21231ec2f26d3,peerincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3aE86OsIhvvy8iF
2020-05-13 17:31:07,2020-05-13 17:36:26,0,24.163.102.101,100,318,1,2020-05-13 17:36:27,R_3kbvLOf6N0qlnAg,,,,,35.5830993652,-78.7881011963,anonymous,EN,,,,,,3.64,3.64,4.094,1,1,,,,,,2.31,2.31,2.758,1,1,3.685,4.665,4.963,3,9,,,,,0.356,0.356,0.908,1,4,4.962,4.962,5.721,1,2,,,,,,,,,,0.51,0.51,0.978,1,4,23.183,23.183,24.374,1,1,3.649,3.822,4.932,2,8,,,,,0.759,1.186,1.462,2,4,3.408,3.408,4.386,1,1,0.888,9.549,10.469,2,11,,,,,1.613,1.613,2.251,1,1,0.811,1.536,2.023,2,1,5.356,5.356,6.66,1,10,,,,,0.487,0.487,0.983,1,4,5.811,5.811,7.371,1,1,2.821,8.09,9.12,3,14,,,,,0.993,0.993,1.578,1,1,0.736,1.883,2.298,3,1,5.689,12.583,13.92,4,13,,,,,0.588,0.588,1.088,1,1,3.335,4.919,5.119,2,2,,,,,,,,,,0.71,0.71,1.55,1,1,2.245,2.735,2.964,2,1,1.102,5.06,6.582,11,10,,,,,0.596,0.943,1.357,2,4,1.365,1.365,1.765,1,1,20.113,20.113,21.153,1,16,,,,,0.45,0.45,0.907,1,4,2,1,6,2,4,1,1,,,,,,,,2,1,2,1,2,1,1,2,2,2,5e8f4916b8bfe108653ccd81,flat,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_cMw8OQTkSAPGt2l
2020-05-13 17:31:46,2020-05-13 17:38:01,0,73.249.28.188,100,374,1,2020-05-13 17:38:01,R_XKRrFV5DI5iIFSp,,,,,44.6483001709,-73.1316986084,anonymous,EN,,,,,,,,,,,4.679,4.679,5.577,1,2,1.946,2.856,4.089,2,1,3.977,13.965,18.231,2,9,,,,,0.974,5.141,7.785,5,4,0.873,1.408,6.408,2,1,9.565,9.565,11.266,1,15,,,,,0.67,3.33,4.864,3,4,1.119,6.23,6.805,2,1,4.841,4.841,6.714,1,8,,,,,0.901,1.577,3.419,2,4,0.834,3.595,9.614,2,1,4.893,4.893,6.701,1,11,,,,,0.949,1.718,3.75,2,1,1.135,1.571,2.42,2,1,4.286,4.286,5.75,1,10,,,,,1.173,2.307,3.892,3,1,4.064,4.624,5.267,2,1,5.589,5.589,7.08,1,14,,,,,0.692,1.653,3.004,2,4,1.645,4.423,5.68,3,1,8.084,8.084,10.624,1,13,,,,,1.738,2.504,4.189,2,1,1.24,11.474,16.778,3,1,11.137,11.137,13.4,1,12,,,,,0.823,2.45,3.891,2,4,0.888,1.313,1.867,2,1,3.975,3.975,5.482,1,10,,,,,0.65,1.643,3.419,2,4,1.132,3.992,4.559,2,1,6.988,6.988,9.272,1,16,,,,,0.548,5.208,5.943,5,4,2,1,6,2,4,2,2,,,,,,,,2,2,2,1,1,2,1,2,2,2,5b7f280ef366a80001263ec3,accincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_9H1vHCYST5EXW97
2020-05-13 17:31:59,2020-05-13 17:40:42,0,50.248.57.41,100,522,1,2020-05-13 17:40:42,R_ZCsPQnW4NEKAHnP,,,,,26.6112976074,-80.1743011475,anonymous,EN,,,,,,4.169,4.169,5.6,1,1,,,,,,3.605,3.605,4.708,1,1,4.025,4.025,5.817,1,9,,,,,0.501,0.501,1.237,1,1,1.631,1.631,3.428,1,1,6.4,6.4,8.799,1,15,,,,,10.914,10.914,11.809,1,4,9.435,35.867,37.234,2,1,6.858,6.858,8.809,1,8,,,,,0.727,0.727,1.622,1,4,4.652,4.652,14.259,1,1,7.351,7.351,9.174,1,11,,,,,0.373,0.373,1.204,1,1,11.098,11.098,20.905,1,1,6.653,6.653,9.947,1,10,,,,,2.386,2.386,6.105,1,1,28.29,28.29,29.65,1,1,7.21,7.21,10.001,1,14,,,,,0.724,0.724,2.379,1,4,17.838,17.838,18.86,1,1,6.143,6.143,8.103,1,13,,,,,0.397,0.397,1.55,1,1,0.95,2.334,2.926,2,1,5.291,5.291,8.578,1,12,,,,,0.464,0.464,1.104,1,4,5.653,5.653,6.947,1,1,6.511,6.511,8.728,1,10,,,,,0.456,0.456,1.104,1,1,0.933,0.933,2.867,1,1,6.586,17.668,20.148,2,16,,,,,0.526,0.526,1.324,1,4,2,2,5,3,3,2,1,,,,,,,,1,2,2,1,1,2,1,2,1,2,5c54ee47d3cc6b0001d9842b,flat,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_cMw8OQTkSAPGt2l
2020-05-13 17:32:54,2020-05-13 17:42:30,0,98.162.168.10,100,575,1,2020-05-13 17:42:30,R_24OwWTiwL4hSEff,,,,,30.4461975098,-87.2623977661,anonymous,EN,8.683,8.683,9.965,1,3,,,,,,,,,,,1.72,1.72,2.959,1,1,5.853,12.689,16.006,2,9,,,,,4.722,4.722,5.881,1,1,5.898,5.898,9.78,1,1,8.657,8.657,11.306,1,15,,,,,5.078,5.078,6.488,1,4,2.488,2.488,4.611,1,1,3.313,3.313,6.144,1,8,,,,,1.542,2.71,3.939,2,4,6.194,6.194,7.556,1,1,6.4,6.4,9.01,1,11,,,,,2.444,2.444,4.56,1,1,8.638,8.638,10.181,1,1,3.33,3.33,5.72,1,10,,,,,0.908,0.908,1.971,1,4,3.548,3.548,5.598,1,2,,,,,,,,,,7.697,7.697,8.904,1,1,5.566,5.566,6.742,1,1,4.865,14.249,17.619,2,13,,,,,1.112,1.112,2.047,1,1,2.147,2.147,4.299,1,1,4.752,4.752,7.483,1,12,,,,,6.157,6.157,11.352,1,4,3.21,3.21,4.357,1,1,3.975,3.975,6.396,1,10,,,,,6.315,6.315,7.537,1,1,4.856,4.856,6.362,1,2,,,,,,,,,,0.528,0.528,1.703,1,1,5,1,10,4,2,3,3,,,,,,,,1,2,1,1,2,1,1,2,2,2,5df18b726f6c630ae1fbcf0b,peerincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3aE86OsIhvvy8iF
2020-05-13 17:33:02,2020-05-13 17:41:42,0,76.179.0.28,100,519,1,2020-05-13 17:41:42,R_2fp3J8th0c67LOq,,,,,43.4936981201,-70.4914016724,anonymous,EN,,,,,,,,,,,15.614,15.614,16.88,1,2,21.537,21.537,22.936,1,1,2.303,2.303,7.221,1,9,,,,,10.691,10.691,11.613,1,1,2.878,2.878,3.556,1,1,5.219,5.219,7.066,1,15,,,,,2.518,2.518,3.008,1,4,17.836,19.202,19.505,2,1,1.924,1.924,6.094,1,8,,,,,13.997,36.792,37.556,3,1,5.904,5.904,7.215,1,1,2.027,2.027,10.348,1,11,,,,,9.317,9.743,10.214,2,4,5.706,6.451,6.942,2,2,,,,,,,,,,0.335,0.335,0.857,1,4,19.963,20.479,20.864,2,2,,,,,,,,,,1.654,1.654,2.354,1,1,5.248,5.248,31.16,1,1,2.66,2.66,9.309,1,13,,,,,4.088,4.088,5.04,1,4,6.695,6.695,8.011,1,1,0.5,0.5,5.856,1,12,,,,,4.026,4.026,4.69,1,1,3.674,3.674,4.564,1,1,4.02,5.712,5.98,2,10,,,,,6.866,6.866,7.747,1,4,7.578,7.578,8.808,1,1,2.065,16.786,17.484,2,16,,,,,4.672,4.672,5.445,1,1,2,1,6,1,1,2,2,,,,,,,,1,2,2,2,2,1,1,1,2,1,5e3b850d32667b3a17a6ea50,accincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_9H1vHCYST5EXW97
2020-05-13 17:33:08,2020-05-13 17:38:46,0,24.146.184.21,100,337,1,2020-05-13 17:38:46,R_24wVsiHbgpY1EJO,,,,,41.1681976318,-73.2688980103,anonymous,EN,3.635,3.635,5.594,1,3,,,,,,,,,,,2.495,2.495,4.158,1,2,,,,,,,,,,0.538,0.538,1.528,1,1,2.233,2.233,3.363,1,2,,,,,,,,,,0.499,0.499,1.312,1,4,3.841,3.841,4.588,1,2,,,,,,,,,,0.474,0.474,1.416,1,1,1.483,1.483,2.585,1,2,,,,,,,,,,3.33,3.33,4.432,1,1,2.22,2.22,3.556,1,1,1.563,1.563,4.452,1,10,,,,,0.782,0.782,1.832,1,4,2.948,2.948,4.341,1,1,4.102,4.102,7.202,1,14,,,,,0.907,0.907,2.39,1,1,1.949,3.264,4.061,2,2,,,,,,,,,,0.504,0.504,1.238,1,4,2.194,2.194,3.053,1,1,1.686,1.686,6.041,1,12,,,,,1.058,1.992,2.581,2,4,6.924,10.121,11.139,2,1,3.937,3.937,6.441,1,10,,,,,2.328,2.328,3.86,1,1,2.347,2.347,3.08,1,2,,,,,,,,,,0.44,0.44,1.625,1,4,2,1,6,3,3,3,3,,,,,,,,1,2,2,1,2,1,1,1,1,1,5ab16619c42b630001cd37d5,peerincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3aE86OsIhvvy8iF
2020-05-13 17:33:46,2020-05-13 17:38:38,0,72.223.74.218,100,291,1,2020-05-13 17:38:38,R_rkFbdqTF8mNP5cZ,,,,,33.396697998,-111.6545028687,anonymous,EN,,,,,,5.273,5.273,8.632,1,1,,,,,,0.958,4.029,7.23,2,2,,,,,,,,,,3.525,3.525,5.248,1,4,1.236,3.486,4.997,2,2,,,,,,,,,,1.337,1.337,3.539,1,1,1.051,3.161,5.313,2,2,,,,,,,,,,2.162,2.162,3.992,1,1,1.013,3.153,4.314,2,2,,,,,,,,,,1.207,1.207,2.814,1,1,0.878,3.918,5.592,3,2,,,,,,,,,,2.136,2.136,3.479,1,1,1.263,3.821,5.244,2,2,,,,,,,,,,1.498,1.498,3.43,1,1,1.086,2.702,3.999,2,2,,,,,,,,,,1.507,1.507,3.568,1,1,1.606,5.098,7.157,2,2,,,,,,,,,,2.488,2.488,4.011,1,1,1.662,4.162,5.747,2,2,,,,,,,,,,1.246,1.246,3.37,1,1,1.486,3.735,5,2,2,,,,,,,,,,1.503,1.503,3.145,1,1,5,2,6,1,1,1,1,,,,,,,,1,2,2,2,2,2,1,1,2,1,5e45ebd018bf820d2cb9ebab,flat,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_cMw8OQTkSAPGt2l
2020-05-13 17:34:37,2020-05-13 17:42:41,0,72.89.19.25,100,484,1,2020-05-13 17:42:42,R_yF6Iz0UzIl9Fw3f,,,,,40.646194458,-73.9559020996,anonymous,EN,,,,,,,,,,,6.825,6.825,9.021,1,2,4.108,7.952,16.942,3,1,5.78,5.78,8.728,1,9,,,,,1.499,1.499,3.379,1,4,9.212,9.212,10.848,1,1,1.118,1.118,12.91,1,15,,,,,14.459,14.459,15.66,1,4,4.345,4.345,5.725,1,1,1.286,1.653,5.684,2,8,,,,,3.576,3.576,4.739,1,1,4.486,4.486,5.857,1,1,0.946,0.946,6.159,1,11,,,,,0.68,0.68,1.742,1,4,3.75,3.75,5.419,1,1,0.926,0.926,6.397,1,10,,,,,1.411,1.792,2.668,2,4,2.851,2.851,4.784,1,1,1.707,1.707,9.55,1,14,,,,,7.656,7.656,9.027,1,1,3.044,3.802,9.634,2,1,15.38,15.38,17.33,1,13,,,,,0.727,0.727,1.871,1,1,9.066,9.066,11.25,1,1,3.32,3.32,7.652,1,12,,,,,2.038,2.038,3.55,1,1,8.165,8.165,9.864,1,1,1.222,1.222,7.206,1,10,,,,,0.776,0.776,1.714,1,1,9.042,9.042,10.231,1,1,1.24,1.24,11.809,1,16,,,,,0.775,0.775,1.758,1,1,2,2,6,1,1,2,2,,,,,,,,2,1,1,2,2,1,1,1,1,1,5e6ad51f6a8a7a08fbc77e22,accincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_9H1vHCYST5EXW97
2020-05-13 17:34:47,2020-05-13 17:39:24,0,142.79.203.122,100,277,1,2020-05-13 17:39:25,R_3qjpYJSIDq97H4i,,,,,42.3491973877,-71.0658035278,anonymous,EN,,,,,,4.481,4.481,5.499,1,2,,,,,,1.02,15.893,16.875,5,2,,,,,,,,,,0.603,0.603,1.396,1,4,1.112,2.112,3.184,2,2,,,,,,,,,,0.578,1.193,2.127,2,1,4.444,4.444,5.578,1,1,1.14,10.283,12.52,2,8,,,,,0.764,0.764,5.077,1,1,1.327,2.426,3.219,3,2,,,,,,,,,,0.849,0.849,1.631,1,1,1.166,2.768,3.511,4,2,,,,,,,,,,0.624,0.624,1.619,1,1,2.318,5.712,6.971,3,1,0.748,9.398,10.28,3,14,,,,,0.647,0.647,1.531,1,1,1.19,2.007,2.764,2,2,,,,,,,,,,0.426,0.426,1.284,1,4,1.426,2.001,2.744,2,2,,,,,,,,,,1.176,1.176,2.87,1,4,3.253,5.155,5.897,3,2,,,,,,,,,,2.704,2.704,4.738,1,1,1.157,1.845,2.564,2,2,,,,,,,,,,0.608,0.608,1.364,1,4,5,2,8,1,1,2,1,,,,,,,,2,2,1,2,2,1,1,1,1,1,5d460ce9ba790b0001dd488c,flat,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_cMw8OQTkSAPGt2l
